5.774999999999999091e+03,6.311300555164095573e-14,6.721506758188487061e-14,7.101162496981829168e-14,7.648978777784607645e-14,8.098051739595531528e-14,8.661959211359431561e-14,1.691055567057565326e-13
5.775499999999999091e+03,6.291836230831741477e-14,6.697593695034669805e-14,7.073235017497071043e-14,7.616906273290147017e-14,8.061105506405014375e-14,8.622942972175799614e-14,1.686453605147149493e-13
5.775999999999999091e+03,6.272346216215365793e-14,6.673827691184624770e-14,7.042066359000072583e-14,7.583561590550453790e-14,8.026621580494047935e-14,8.582922447207539323e-14,1.681841827491707389e-13
5.776499999999999091e+03,6.252830457229349670e-14,6.649031325348075219e-14,7.014458479185935888e-14,7.550747581733023121e-14,7.991630235339980129e-14,8.544137655762779252e-14,1.677220431823131094e-13
5.776999999999999091e+03,6.233069071345949725e-14,6.625849801747410734e-14,6.986887418566626219e-14,7.518017527052544731e-14,7.957188674031388453e-14,8.509284347565701721e-14,1.672589597321759132e-13
5.777499999999999091e+03,6.211794793584776903e-14,6.602666265482398880e-14,6.959495359596393627e-14,7.485924108316143913e-14,7.921876929186548699e-14,8.475286420072489417e-14,1.667949421152918022e-13
5.777999999999999091e+03,6.190534776707282869e-14,6.579480787232417070e-14,6.932022510550397918e-14,7.452574545208447321e-14,7.887506193476319092e-14,8.441287975093331473e-14,1.663299991571794025e-13
5.778499999999999091e+03,6.169747318404100832e-14,6.554220382710763837e-14,6.901078629139256949e-14,7.420581976323104976e-14,7.852650292520362885e-14,8.406108809303939443e-14,1.658462552753492298e-13
5.778999999999999091e+03,6.149599043584655181e-14,6.526957429052535148e-14,6.873495501956111120e-14,7.386878803499818224e-14,7.816123143268028977e-14,8.366884238067933718e-14,1.653386906400275925e-13
5.779499999999999091e+03,6.124500868742516299e-14,6.503221133427736107e-14,6.846569134672858613e-14,7.355427649477271379e-14,7.780046272782356823e-14,8.322273237263018500e-14,1.651020302223463646e-13
5.779999999999999091e+03,6.103412520392430701e-14,6.478537062163497232e-14,6.820294772305597935e-14,7.322087162939436805e-14,7.742673906218671745e-14,8.280207617890137528e-14,1.648577349310484591e-13
5.780499999999999091e+03,6.083944219602694506e-14,6.454636974492839956e-14,6.791660649403948497e-14,7.287410037396190061e-14,7.708601415359245610e-14,8.241374045264011498e-14,1.646057368367625363e-13
5.780999999999999091e+03,6.064445532093724900e-14,6.431178645889425956e-14,6.760353909470312777e-14,7.255037354110053959e-14,7.673596598333428818e-14,8.203341623963925273e-14,1.643459969157073814e-13
5.781499999999999091e+03,6.044917693749157104e-14,6.405543001209563230e-14,6.732461912482065837e-14,7.222751866421908107e-14,7.639476062135544724e-14,8.166221210451129215e-14,1.640784926464905833e-13
5.781999999999999091e+03,6.025361029717475981e-14,6.379380189711424487e-14,6.705027234230804330e-14,7.188040415397668283e-14,7.603656129215328981e-14,8.126992039671132622e-14,1.638032379421924030e-13
5.782499999999998181e+03,6.003740279056973230e-14,6.357938541614184454e-14,6.678321969404394061e-14,7.153599613337299601e-14,7.568471230233038300e-14,8.090526469518451840e-14,1.635202561158838420e-13
5.782999999999998181e+03,5.981518456806761124e-14,6.334425267278006347e-14,6.650734845515730255e-14,7.121180929321036206e-14,7.533347815380858840e-14,8.058534381589554662e-14,1.632295809435820016e-13
5.783499999999998181e+03,5.959855001506112378e-14,6.311338944158601818e-14,6.622368992130664308e-14,7.086663629398654015e-14,7.498685275679304335e-14,8.021888074250864778e-14,1.629312457993884650e-13
5.783999999999998181e+03,5.939146932718882672e-14,6.285686543344616192e-14,6.594365271655272171e-14,7.052720558125318292e-14,7.461304581592670820e-14,7.990350717091028583e-14,1.626253393588796062e-13
5.784499999999998181e+03,5.918433979247072147e-14,6.261334727356977485e-14,6.565858558724017825e-14,7.018170849110036368e-14,7.427047748541536396e-14,7.960450606039952588e-14,1.623119340744567410e-13
5.784999999999998181e+03,5.899334894531572602e-14,6.236237370189792106e-14,6.538915466550768514e-14,6.986149042835207892e-14,7.393142986615460286e-14,7.922758954093844996e-14,1.619911325992231083e-13
5.785499999999998181e+03,5.880450026770610458e-14,6.212982446787696495e-14,6.510902563408956857e-14,6.953864485048961339e-14,7.357483277453686682e-14,7.883796377606057277e-14,1.616630776101295961e-13
5.785999999999998181e+03,5.856978003737679622e-14,6.190060764095371813e-14,6.483559906657189136e-14,6.920011769958883193e-14,7.324311315244488357e-14,7.852218587568238797e-14,1.612761567262784172e-13
5.786499999999998181e+03,5.833623071229567278e-14,6.165692032468849538e-14,6.454997133700443220e-14,6.886624658566112283e-14,7.289439514294195248e-14,7.819955640909651448e-14,1.607440717960621678e-13
5.786999999999998181e+03,5.810384048498562874e-14,6.144211785433007977e-14,6.427365841771989648e-14,6.853340351227576931e-14,7.253151948425265978e-14,7.782029038337360287e-14,1.602116333571189560e-13
5.787499999999998181e+03,5.787260830783618865e-14,6.121366132717905290e-14,6.399409051027433192e-14,6.822933515487495661e-14,7.217918883930637270e-14,7.741539034475934914e-14,1.596768611788105441e-13
5.787999999999998181e+03,5.764253807545882914e-14,6.095992955053510152e-14,6.370393284476352201e-14,6.788380929902341768e-14,7.181408183665361030e-14,7.701630254084518823e-14,1.591382780123031110e-13
5.788499999999998181e+03,5.741363881045083525e-14,6.068299602247386791e-14,6.341897303145771377e-14,6.755181309677621430e-14,7.144825612560806208e-14,7.661791925019650852e-14,1.585959646870556365e-13
5.788999999999999091e+03,5.718854570285257187e-14,6.043397449736913166e-14,6.313819547125174668e-14,6.720620564026693153e-14,7.110192736936510555e-14,7.622005823253186464e-14,1.580499917788068045e-13
5.789499999999999091e+03,5.696550091847082612e-14,6.019500987494415332e-14,6.286534002324771279e-14,6.686619439403133992e-14,7.073229479705854176e-14,7.591417658942253718e-14,1.575004380081309418e-13
5.789999999999999091e+03,5.674322751812613282e-14,5.996348047649179888e-14,6.258842329204765541e-14,6.653684767824405801e-14,7.037872865276161182e-14,7.557153536826922001e-14,1.569474001758166397e-13
5.790499999999999091e+03,5.656181081509955170e-14,5.971809981917769283e-14,6.230086094564311632e-14,6.620399999485190375e-14,7.001682101896408904e-14,7.525249346008756708e-14,1.563909663892316632e-13
5.790999999999999091e+03,5.638891071565999705e-14,5.949276397747641983e-14,6.201980931462886701e-14,6.587801777320999606e-14,6.965331785778748257e-14,7.490136391485736728e-14,1.558338845290400981e-13
5.791499999999999091e+03,5.619031813033444809e-14,5.923287766213005680e-14,6.173977827267956593e-14,6.552798315941561470e-14,6.927733083674465838e-14,7.454576202200162202e-14,1.552803465260477386e-13
5.791999999999999091e+03,5.596184082951003578e-14,5.898050265474228559e-14,6.145606949489125003e-14,6.518866993061744686e-14,6.892141082618659405e-14,7.433997680212903428e-14,1.547225234438639630e-13
5.792499999999999091e+03,5.573439607391767743e-14,5.874463869850585821e-14,6.117487817841571026e-14,6.484970630099073542e-14,6.856380324112060233e-14,7.394784640544378338e-14,1.541605452008053820e-13
5.792999999999999091e+03,5.563107608883348203e-14,5.850151985921341507e-14,6.089530205057917194e-14,6.452141511956338446e-14,6.819643693124076935e-14,7.364148343420988742e-14,1.535945416326329366e-13
5.793499999999999091e+03,5.540933891141691547e-14,5.826223745279264524e-14,6.061494117211823530e-14,6.419486636796488565e-14,6.782476888821001748e-14,7.329342881707337070e-14,1.530246401879508549e-13
5.793999999999999091e+03,5.518824158424563729e-14,5.802714372023514028e-14,6.034740176135242678e-14,6.385805626533529826e-14,6.746178437761445412e-14,7.293281080849408523e-14,1.524509845888353360e-13
5.794499999999999091e+03,5.496778996979251396e-14,5.777843852148716496e-14,6.007438820039236232e-14,6.353605423563086261e-14,6.712510294752019360e-14,7.258563561331484861e-14,1.518737020921379849e-13
5.794999999999999091e+03,5.474799292371048169e-14,5.752177301817744430e-14,5.980237668487130078e-14,6.320626884782778400e-14,6.676108452887334541e-14,7.225966432031839377e-14,1.512929180543360543e-13
5.795499999999999091e+03,5.453020504707318873e-14,5.727091645898121534e-14,5.949882905663052095e-14,6.288424482399072303e-14,6.640192774524632558e-14,7.192399508964340619e-14,1.507087376228742360e-13
5.795999999999999091e+03,5.432508026337154058e-14,5.700737157317242599e-14,5.922123303337246196e-14,6.255689761411827888e-14,6.607028448538652095e-14,7.155681818969026813e-14,1.501212689392179396e-13
5.796499999999998181e+03,5.411585145467532742e-14,5.674165509195025665e-14,5.894301201451983665e-14,6.222441580494238935e-14,6.573443801063122958e-14,7.115289550022616109e-14,1.495046644044011875e-13
5.796999999999998181e+03,5.390771135059190230e-14,5.649166569774141625e-14,5.866156703896141229e-14,6.190554201832821063e-14,6.538667232698479448e-14,7.071423478200421829e-14,1.488546520843897521e-13
5.797499999999998181e+03,5.370958461444325877e-14,5.624338459540518657e-14,5.838679712967388351e-14,6.158419893740206579e-14,6.503916652873802762e-14,7.032387664621552321e-14,1.482129074123365294e-13
5.797999999999998181e+03,5.353711287977119939e-14,5.600534850836484819e-14,5.810432635277384192e-14,6.124761502152609361e-14,6.469365457888628770e-14,7.000861599226832336e-14,1.475876259747084792e-13
5.798499999999998181e+03,5.335721377974542436e-14,5.576417868559471425e-14,5.782127551677868089e-14,6.091899783849809528e-14,6.435626384488154103e-14,6.966048283474199412e-14,1.469459699653439656e-13
5.798999999999998181e+03,5.317446935194247270e-14,5.551171696148268148e-14,5.755416184305677928e-14,6.059671940229102167e-14,6.402344986963444845e-14,6.929783729188570105e-14,1.462791227458027593e-13
5.799499999999998181e+03,5.298092555374423447e-14,5.527389824780354404e-14,5.728346211775713412e-14,6.027496514697820423e-14,6.370519213738606689e-14,6.894167608749801130e-14,1.456823852215829854e-13
5.799999999999998181e+03,5.276479495742454776e-14,5.503090153400523636e-14,5.701002294602750362e-14,5.996246881212421280e-14,6.336494882619208767e-14,6.862095626045048708e-14,1.450974937144645045e-13
5.800499999999998181e+03,5.254962453987792428e-14,5.478883985248452521e-14,5.673054425301455609e-14,5.964718357157263917e-14,6.303388709542344056e-14,6.827389986611541121e-14,1.445233102254689892e-13
5.800999999999998181e+03,5.234058395862262665e-14,5.455048105758531914e-14,5.645496440733379155e-14,5.932609311628962214e-14,6.269302769026798379e-14,6.790136085151054798e-14,1.439520325148805466e-13
5.801499999999998181e+03,5.204397855427713119e-14,5.429977332595724660e-14,5.617362329262715734e-14,5.901613963848269056e-14,6.236121565851094385e-14,6.754232523997076760e-14,1.433803779983911388e-13
5.801999999999998181e+03,5.184938298742889433e-14,5.406012844909121902e-14,5.589525013425193702e-14,5.869938329311416480e-14,6.202941133193477176e-14,6.718598244417419708e-14,1.428083698202012347e-13
5.802499999999998181e+03,5.165667133442454003e-14,5.383529596051073586e-14,5.562399785711211611e-14,5.838261059352282382e-14,6.169427376031986166e-14,6.688716147933839748e-14,1.422360197007438788e-13
5.802999999999999091e+03,5.146628803940826588e-14,5.359792235299979526e-14,5.535197147984970360e-14,5.807428412935887293e-14,6.133458334468021768e-14,6.654662628429304361e-14,1.416633403128230355e-13
5.803499999999999091e+03,5.127623899835834785e-14,5.337785504015618506e-14,5.509267229605390032e-14,5.776550262227524675e-14,6.100164365907712376e-14,6.620063869884671048e-14,1.410903447277634350e-13
5.803999999999999091e+03,5.108245315395893655e-14,5.314291698584674978e-14,5.481507202308735618e-14,5.745656342739357589e-14,6.065917467182041555e-14,6.586786790075773240e-14,1.405170195213194525e-13
5.804499999999999091e+03,5.087829756546607133e-14,5.291068170011397366e-14,5.455368291967411020e-14,5.715341708736515711e-14,6.033286748283953462e-14,6.554562155930024411e-14,1.399433586002751571e-13
5.804999999999999091e+03,5.067504167106692772e-14,5.268009845301665038e-14,5.428495474421252770e-14,5.685513907513958944e-14,5.998704311190217955e-14,6.521537367180516011e-14,1.393693383731494556e-13
5.805499999999999091e+03,5.046970588091597577e-14,5.244538322168252165e-14,5.403537804963269375e-14,5.654640961368943049e-14,5.964867613226295822e-14,6.488752614895260787e-14,1.387949320707469927e-13
5.805999999999999091e+03,5.026534201900210916e-14,5.221385439830539997e-14,5.376259434155685113e-14,5.624573519206565399e-14,5.931515196955696969e-14,6.456002527833968135e-14,1.382201100379254370e-13
5.806499999999999091e+03,5.008110995465938820e-14,5.198182206482011673e-14,5.349482127712246652e-14,5.595236746434297326e-14,5.898426796723218829e-14,6.425454998571085638e-14,1.376448323641124915e-13
5.806999999999999091e+03,4.988316393028561289e-14,5.175419040263522149e-14,5.322962862635212078e-14,5.567384751028935505e-14,5.866521069454576369e-14,6.395759932332229984e-14,1.370690709228462606e-13
5.807499999999999091e+03,4.968575135829074881e-14,5.153128218269828477e-14,5.297265694324930404e-14,5.537962914419053672e-14,5.833496209634791678e-14,6.366268432672917258e-14,1.365769592495561682e-13
5.807999999999999091e+03,4.949971110768661219e-14,5.130031760119833590e-14,5.270928527428285315e-14,5.507866594988099484e-14,5.801352593787872439e-14,6.335161113961458126e-14,1.361394111068313806e-13
5.808499999999999091e+03,4.935454094508844208e-14,5.107166050417896027e-14,5.246555974982642118e-14,5.478744103435429851e-14,5.769655911341427113e-14,6.301702750302410264e-14,1.357015494545078120e-13
5.808999999999999091e+03,4.923659791434876513e-14,5.083609584613966993e-14,5.221208102579400033e-14,5.449170428139098183e-14,5.737447178693273576e-14,6.273411168250528911e-14,1.352633603112689350e-13
5.809499999999999091e+03,4.909435279862515526e-14,5.060270427985562511e-14,5.195410846469228739e-14,5.419765389377861525e-14,5.707206881729385991e-14,6.242060592024349176e-14,1.348248333216517935e-13
5.809999999999999091e+03,4.891235336588578183e-14,5.035842294351437791e-14,5.169907966431195945e-14,5.390451592454847463e-14,5.674529591734490803e-14,6.217229829664543019e-14,1.343859613051465037e-13
5.810499999999998181e+03,4.871186771233367269e-14,5.012134206585176396e-14,5.144748379876580153e-14,5.362123154610183154e-14,5.643349774040184305e-14,6.186675279814734757e-14,1.339467505532609863e-13
